*	*	2534057	1.0
dai62779	sna90094	245	9.66829080798e-05
dai62779	dai95741	127	5.01172625557e-05
dai62779	gro38814	207	8.16871917246e-05
dai62779	ele11111	154	6.07721136502e-05
dai22177	dai62779	173	6.82699718278e-05
dai62779	sna80324	662	0.000261241163873
dai62779	gro71621	351	0.000138513064229
dai55911	dai62779	162	6.39291065671e-05
dai62779	dai63921	222	8.76065534437e-05
dai62779	fro92261	151	5.95882413063e-05
dai62779	fro78087	237	9.35259151629e-05
dai62779	gro30386	576	0.000227303490016
dai62779	fro31317	183	7.22162129739e-05
dai62779	gro64900	118	4.65656455242e-05
dai62779	fro19221	274	0.000108127007404
dai31081	dai62779	238	9.39205392775e-05
dai35347	dai62779	141	5.56420001602e-05
dai62779	gro88511	115	4.53817731803e-05
dai62779	ele32164	301	0.000118781858498
dai62779	gro56726	135	5.32742554725e-05
dai22240	dai62779	106	4.18301561488e-05
dai62779	sna96271	330	0.000130225957822
dai62779	ele74009	201	7.93194470369e-05
dai62779	ele74482	157	6.1955985994e-05
dai62779	gro46854	246	9.70775321944e-05
dai62779	fro99372	125	4.93280143264e-05
dai55148	dai62779	101	3.98570355758e-05
dai62779	fro85978	168	6.62968512547e-05
dai23334	dai62779	272	0.000107337759174
dai62779	dai91290	192	7.57678300054e-05
dai49199	dai62779	114	4.49871490657e-05
dai62779	sna40784	125	4.93280143264e-05
dai62779	fro99783	142	5.60366242748e-05
dai62779	ele37770	103	4.0646283805e-05
dai62779	ele21353	184	7.26108370885e-05
dai43223	dai62779	323	0.00012746358902
dai62779	gro59710	329	0.000129831333707
dai62779	gro99222	174	6.86645959424e-05
dai62779	sna59903	200	7.89248229223e-05
dai48126	dai62779	120	4.73548937534e-05
dai62779	sna47306	108	4.2619404378e-05
dai62779	fro40251	520	0.000205204539598
dai62779	fro35904	150	5.91936171917e-05
dai62779	sna38068	118	4.65656455242e-05
dai62779	dai67189	111	4.38032767219e-05
dai62779	ele12792	162	6.39291065671e-05
dai62779	fro92469	169	6.66914753693e-05
dai62779	fro66272	102	4.02516596904e-05
dai62779	ele59935	209	8.24764399538e-05
dai62779	ele99737	179	7.06377165155e-05
dai62779	sna93860	371	0.000146405546521
dai62779	ele66810	158	6.23506101086e-05
dai62779	dai87448	110	4.34086526073e-05
dai62779	dai92600	127	5.01172625557e-05
dai62779	gro38983	110	4.34086526073e-05
dai62779	gro56989	104	4.10409079196e-05
dai62779	ele66600	189	7.45839576616e-05
dai62779	ele14480	103	4.0646283805e-05
dai62779	ele20847	182	7.18215888593e-05
dai62779	dai88807	127	5.01172625557e-05
dai62779	ele56788	217	8.56334328707e-05
dai62779	sna12663	120	4.73548937534e-05
dai62779	fro16142	142	5.60366242748e-05
dai62779	sna45677	412	0.00016258513522
dai62779	ele34057	112	4.41979008365e-05
dai62779	sna55952	104	4.10409079196e-05
dai62779	dai83948	104	4.10409079196e-05
dai62779	ele78169	164	6.47183547963e-05
dai62779	ele26917	422	0.000166531376366
dai62779	gro94758	312	0.000123122723759
dai62779	sna53220	189	7.45839576616e-05
dai62779	sna99873	228	8.99742981314e-05
dai62779	fro32293	157	6.1955985994e-05
dai62779	fro79022	143	5.64312483894e-05
dai62779	fro78994	111	4.38032767219e-05
dai62779	dai63921	131	5.16957590141e-05
dai63921	gro73461	141	5.56420001602e-05
dai63921	ele59935	158	6.23506101086e-05
dai63921	ele66600	106	4.18301561488e-05
dai63921	sna45677	110	4.34086526073e-05
dai75645	ele17451	196	7.73463264638e-05
dai75645	gro85051	201	7.93194470369e-05
dai75645	sna80324	541	0.000213491646005
dai75645	fro92469	125	4.93280143264e-05
dai75645	ele74009	101	3.98570355758e-05
dai75645	fro40251	592	0.00023361747585
dai55148	dai75645	128	5.05118866703e-05
dai75645	ele20847	158	6.23506101086e-05
dai62779	dai75645	264	0.000104180766257
dai75645	gro71621	104	4.10409079196e-05
dai75645	sna96271	104	4.10409079196e-05
dai75645	fro78087	104	4.10409079196e-05
dai75645	sna45677	139	5.4852751931e-05
dai75645	ele26917	137	5.40635037018e-05
dai75645	gro94758	125	4.93280143264e-05
dai83031	dai94679	124	4.89333902118e-05
dai62779	dai83733	329	0.000129831333707
dai83733	ele17451	207	8.16871917246e-05
dai83733	dai85309	192	7.57678300054e-05
dai83948	gro88511	118	4.65656455242e-05
dai85309	sna55762	102	4.02516596904e-05
dai85309	fro80039	127	5.01172625557e-05
dai83733	dai85309	101	3.98570355758e-05
dai62779	dai85309	339	0.000133777574853
dai85309	ele17451	172	6.78753477132e-05
dai75645	dai85309	121	4.7749517868e-05
dai85309	sna90094	110	4.34086526073e-05
dai85309	gro71621	108	4.2619404378e-05
dai85309	fro31317	103	4.0646283805e-05
dai85309	ele32164	124	4.89333902118e-05
dai85309	fro40251	101	3.98570355758e-05
dai85309	sna93860	100	3.94624114611e-05
dai85309	sna45677	162	6.39291065671e-05
dai85309	gro94758	155	6.11667377648e-05
dai85309	fro79022	116	4.57763972949e-05
dai62779	dai87448	150	5.91936171917e-05
dai87448	gro73461	145	5.72204966187e-05
dai88079	fro40251	108	4.2619404378e-05
dai88088	ele38289	121	4.7749517868e-05
dai62779	dai88807	134	5.28796313579e-05
dai88807	ele17451	184	7.26108370885e-05
dai75645	dai88807	117	4.61710214095e-05
dai88807	sna72163	186	7.34000853177e-05
dai31081	dai88807	106	4.18301561488e-05
dai88807	gro59710	102	4.02516596904e-05
dai88807	sna59903	222	8.76065534437e-05
dai88807	fro16142	102	4.02516596904e-05
dai62779	dai91290	161	6.35344824524e-05
dai91290	ele17451	118	4.65656455242e-05
dai91290	gro30386	111	4.38032767219e-05
dai42083	dai92600	199	7.85301988077e-05
dai92600	ele17451	102	4.02516596904e-05
dai92600	gro73461	186	7.34000853177e-05
dai95741	sna90094	107	4.22247802634e-05
dai75645	ele11111	114	4.49871490657e-05
dai62779	ele12792	155	6.11667377648e-05
ele14480	sna62128	300	0.000118387234383
dai62779	ele14480	127	5.01172625557e-05
ele17451	sna55762	138	5.44581278164e-05
ele17451	fro80039	187	7.37947094323e-05
dai85309	ele17451	310	0.00012233347553
dai62779	ele17451	222	8.76065534437e-05
dai91290	ele17451	101	3.98570355758e-05
dai75645	ele17451	351	0.000138513064229
ele17451	gro73461	129	5.09065107849e-05
ele17451	sna72163	155	6.11667377648e-05
ele17451	sna80324	188	7.4189333547e-05
ele17451	gro71621	140	5.52473760456e-05
ele17451	fro92469	107	4.22247802634e-05
dai63921	ele17451	103	4.0646283805e-05
ele17451	fro78087	115	4.53817731803e-05
ele17451	gro30386	332	0.000131015206051
ele17451	fro31317	120	4.73548937534e-05
dai31081	ele17451	121	4.7749517868e-05
ele17451	ele32164	175	6.9059220057e-05
ele17451	sna96271	137	5.40635037018e-05
dai43223	ele17451	106	4.18301561488e-05
ele17451	gro59710	217	8.56334328707e-05
ele17451	gro99222	101	3.98570355758e-05
ele17451	sna59903	136	5.36688795872e-05
dai42083	ele17451	117	4.61710214095e-05
ele17451	fro40251	243	9.58936598506e-05
ele17451	gro35122	111	4.38032767219e-05
ele17451	ele59935	104	4.10409079196e-05
dai92600	ele17451	102	4.02516596904e-05
dai88807	ele17451	107	4.22247802634e-05
ele17451	ele56788	119	4.69602696388e-05
ele17451	sna45677	191	7.53732058908e-05
ele17451	ele26917	195	7.69517023492e-05
ele17451	gro94758	135	5.32742554725e-05
ele17451	sna99873	118	4.65656455242e-05
ele17451	fro32293	101	3.98570355758e-05
dai75645	ele20847	148	5.84043689625e-05
ele20847	sna80324	183	7.22162129739e-05
ele20847	sna96271	158	6.23506101086e-05
ele20847	fro40251	128	5.05118866703e-05
ele20847	fro75586	111	4.38032767219e-05
dai62779	ele26917	228	8.99742981314e-05
ele17451	ele26917	119	4.69602696388e-05
dai75645	ele26917	141	5.56420001602e-05
ele26917	sna80324	116	4.57763972949e-05
ele26917	gro99222	149	5.87989930771e-05
ele24630	ele26917	102	4.02516596904e-05
ele32164	fro80039	147	5.80097448479e-05
dai85309	ele32164	135	5.32742554725e-05
dai62779	ele32164	531	0.000209545404859
ele17451	ele32164	336	0.000132593702509
ele32164	sna90094	107	4.22247802634e-05
ele32164	gro38814	129	5.09065107849e-05
dai42493	ele32164	130	5.13011348995e-05
ele32164	gro71621	105	4.14355320342e-05
ele32164	fro78087	121	4.7749517868e-05
ele32164	gro30386	142	5.60366242748e-05
ele32164	fro31317	128	5.05118866703e-05
dai31081	ele32164	219	8.64226810999e-05
ele32164	ele74009	159	6.27452342232e-05
ele32164	ele74482	141	5.56420001602e-05
ele32164	ele62598	173	6.82699718278e-05
dai43223	ele32164	506	0.000199679801993
ele32164	gro59710	465	0.000183500213294
ele32164	fro43226	106	4.18301561488e-05
ele32164	sna38068	105	4.14355320342e-05
ele32164	ele66810	135	5.32742554725e-05
dai88807	ele32164	112	4.41979008365e-05
ele32164	fro16142	157	6.1955985994e-05
ele32164	sna45677	158	6.23506101086e-05
ele32164	ele34057	101	3.98570355758e-05
ele32164	gro94758	151	5.95882413063e-05
ele32164	fro32293	115	4.53817731803e-05
dai62779	ele34057	112	4.41979008365e-05
ele17451	ele34057	106	4.18301561488e-05
dai85309	ele34057	107	4.22247802634e-05
dai22240	ele37048	181	7.14269647447e-05
ele37048	ele53126	168	6.62968512547e-05
dai70456	ele37770	159	6.27452342232e-05
ele49801	sna93860	101	3.98570355758e-05
ele53126	fro24098	140	5.52473760456e-05
ele53126	fro31317	150	5.91936171917e-05
dai62779	ele56788	138	5.44581278164e-05
dai62779	ele59028	284	0.00011207324855
ele59028	sna93860	145	5.72204966187e-05
ele59028	fro85978	113	4.45925249511e-05
ele59935	fro80039	141	5.56420001602e-05
dai62779	ele59935	142	5.60366242748e-05
dai62779	ele62598	169	6.66914753693e-05
ele62598	sna38068	109	4.30140284927e-05
ele17451	ele62598	107	4.22247802634e-05
dai62779	ele66600	128	5.05118866703e-05
ele66600	fro78087	224	8.8395801673e-05
ele66600	sna96271	111	4.38032767219e-05
ele32244	ele66600	204	8.05033193807e-05
dai62779	ele66810	121	4.7749517868e-05
ele66810	fro41939	230	9.07635463606e-05
ele66810	fro35729	120	4.73548937534e-05
dai62779	ele74009	231	9.11581704752e-05
ele17451	ele74009	133	5.24850072433e-05
dai75645	ele74009	185	7.30054612031e-05
ele74009	sna72163	110	4.34086526073e-05
ele74009	sna80324	111	4.38032767219e-05
ele74009	gro64900	117	4.61710214095e-05
ele74009	sna95666	165	6.51129789109e-05
ele74009	gro59710	126	4.9722638441e-05
ele74009	fro40251	114	4.49871490657e-05
ele74009	sna45677	176	6.94538441716e-05
ele26917	ele74009	170	6.7086099484e-05
ele74009	gro94758	106	4.18301561488e-05
ele37048	ele74482	104	4.10409079196e-05
ele74482	fro31317	255	0.000100629149226
ele37770	ele74482	231	9.11581704752e-05
ele88583	sna24799	133	5.24850072433e-05
dai62779	ele91337	124	4.89333902118e-05
dai83733	ele91337	103	4.0646283805e-05
ele66600	ele91337	103	4.0646283805e-05
ele91337	gro64900	126	4.9722638441e-05
ele91337	sna45677	298	0.000117597986154
ele91337	fro85978	109	4.30140284927e-05
dai85309	ele92920	143	5.64312483894e-05
dai62779	ele92920	804	0.000317277788148
ele92920	gro15017	114	4.49871490657e-05
ele17451	ele92920	351	0.000138513064229
ele32164	ele92920	140	5.52473760456e-05
dai23334	ele92920	139	5.4852751931e-05
dai75645	ele92920	110	4.34086526073e-05
ele92920	fro40251	133	5.24850072433e-05
ele99737	fro80039	106	4.18301561488e-05
dai85309	ele99737	614	0.000242299206371
dai62779	ele99737	222	8.76065534437e-05
ele17451	ele99737	100	3.94624114611e-05
ele99737	sna45677	111	4.38032767219e-05
ele99737	gro94758	103	4.0646283805e-05
dai62779	fro16142	110	4.34086526073e-05
ele28189	fro17734	100	3.94624114611e-05
dai85309	fro19221	121	4.7749517868e-05
ele69552	fro19221	114	4.49871490657e-05
dai62779	fro19221	188	7.4189333547e-05
fro19221	gro73461	104	4.10409079196e-05
fro19221	sna93860	142	5.60366242748e-05
fro31317	fro80039	118	4.65656455242e-05
dai62779	fro31317	193	7.616245412e-05
ele17451	fro31317	239	9.43151633921e-05
dai75645	fro31317	124	4.89333902118e-05
fro31317	gro30386	143	5.64312483894e-05
fro31317	fro40251	119	4.69602696388e-05
dai83733	fro31317	121	4.7749517868e-05
fro31317	sna45677	115	4.53817731803e-05
fro31317	gro32086	113	4.45925249511e-05
dai62779	fro32293	142	5.60366242748e-05
ele17451	fro32293	118	4.65656455242e-05
ele12845	fro35904	155	6.11667377648e-05
dai62779	fro35904	141	5.56420001602e-05
fro35904	fro99783	101	3.98570355758e-05
fro40251	sna55762	163	6.43237306817e-05
fro40251	fro80039	158	6.23506101086e-05
dai85309	fro40251	183	7.22162129739e-05
dai83733	fro40251	142	5.60366242748e-05
ele17451	fro40251	454	0.000179159348034
dai75645	fro40251	662	0.000261241163873
fro40251	gro85051	1048	0.000413566072113
fro40251	sna72163	152	5.99828654209e-05
fro40251	sna90094	140	5.52473760456e-05
dai42493	fro40251	119	4.69602696388e-05
fro40251	sna80324	963	0.000380023022371
fro40251	fro78087	144	5.68258725041e-05
fro40251	gro30386	139	5.4852751931e-05
fro31317	fro40251	173	6.82699718278e-05
dai93865	fro40251	111	4.38032767219e-05
fro40251	gro64900	112	4.41979008365e-05
fro40251	gro38636	105	4.14355320342e-05
ele74009	fro40251	158	6.23506101086e-05
ele74482	fro40251	132	5.20903831287e-05
fro40251	gro99222	103	4.0646283805e-05
fro40251	sna38068	108	4.2619404378e-05
dai88079	fro40251	338	0.000133382950739
ele66810	fro40251	120	4.73548937534e-05
ele66600	fro40251	135	5.32742554725e-05
dai55148	fro40251	142	5.60366242748e-05
ele20847	fro40251	306	0.000120754979071
ele56788	fro40251	116	4.57763972949e-05
fro16142	fro40251	127	5.01172625557e-05
fro40251	gro32086	120	4.73548937534e-05
fro40251	sna99873	125	4.93280143264e-05
fro32293	fro40251	145	5.72204966187e-05
fro40251	gro21487	105	4.14355320342e-05
dai62779	fro40251	550	0.000217043263036
dai53152	fro40251	116	4.57763972949e-05
fro40251	gro38814	192	7.57678300054e-05
dai22177	fro40251	100	3.94624114611e-05
fro40251	gro71621	188	7.4189333547e-05
ele11111	fro40251	109	4.30140284927e-05
dai55911	fro40251	178	7.02430924008e-05
dai31081	fro40251	204	8.05033193807e-05
fro40251	gro56726	166	6.55076030255e-05
fro40251	sna96271	156	6.15613618794e-05
ele62598	fro40251	103	4.0646283805e-05
fro40251	sna47306	105	4.14355320342e-05
fro40251	fro92469	704	0.000277815376686
ele59935	fro40251	110	4.34086526073e-05
fro40251	gro38983	115	4.53817731803e-05
fro40251	sna45677	224	8.8395801673e-05
dai83948	fro40251	135	5.32742554725e-05
ele26917	fro40251	253	9.98399009967e-05
fro40251	gro94758	145	5.72204966187e-05
dai75645	fro47962	165	6.51129789109e-05
fro53271	gro21487	250	9.86560286529e-05
dai62779	fro53271	164	6.47183547963e-05
ele17451	fro53271	140	5.52473760456e-05
dai75645	fro53271	163	6.43237306817e-05
fro53271	sna80324	163	6.43237306817e-05
fro31317	fro53271	223	8.80011775584e-05
dai31081	fro53271	133	5.24850072433e-05
ele32164	fro53271	204	8.05033193807e-05
fro53271	gro59710	131	5.16957590141e-05
fro40251	fro53271	245	9.66829080798e-05
dai88807	fro53271	100	3.94624114611e-05
ele53126	fro53271	191	7.53732058908e-05
fro53271	gro32086	147	5.80097448479e-05
fro53271	sna99873	108	4.2619404378e-05
dai62779	fro66272	174	6.86645959424e-05
fro43226	fro66272	109	4.30140284927e-05
fro73056	gro44993	248	9.78667804236e-05
fro73056	gro73461	115	4.53817731803e-05
dai62779	fro78087	245	9.66829080798e-05
ele17451	fro78087	103	4.0646283805e-05
dai62779	fro79022	106	4.18301561488e-05
fro79022	fro99783	127	5.01172625557e-05
dai62779	fro80039	245	9.66829080798e-05
ele17451	fro80039	169	6.66914753693e-05
fro80039	sna96271	135	5.32742554725e-05
fro80039	gro50832	122	4.81441419826e-05
fro80039	sna45677	107	4.22247802634e-05
fro85978	sna55762	105	4.14355320342e-05
fro80039	fro85978	131	5.16957590141e-05
dai85309	fro85978	108	4.2619404378e-05
ele91337	fro85978	105	4.14355320342e-05
dai62779	fro85978	266	0.000104970014487
ele17451	fro85978	119	4.69602696388e-05
dai75645	fro85978	103	4.0646283805e-05
fro85978	gro73461	262	0.000103391518028
fro85978	sna90094	100	3.94624114611e-05
fro85978	gro56726	112	4.41979008365e-05
fro85978	gro71621	102	4.02516596904e-05
dai63921	fro85978	192	7.57678300054e-05
fro78087	fro85978	109	4.30140284927e-05
fro31317	fro85978	105	4.14355320342e-05
fro85978	gro64900	110	4.34086526073e-05
fro85978	gro46854	155	6.11667377648e-05
fro85978	sna95666	459	0.000181132468607
fro40251	fro85978	115	4.53817731803e-05
fro35904	fro85978	120	4.73548937534e-05
dai83733	fro85978	139	5.4852751931e-05
fro85978	sna93860	238	9.39205392775e-05
ele66600	fro85978	125	4.93280143264e-05
fro85978	sna45677	248	9.78667804236e-05
fro85978	sna55952	100	3.94624114611e-05
ele26917	fro85978	124	4.89333902118e-05
fro85978	sna99873	121	4.7749517868e-05
dai62779	fro89565	100	3.94624114611e-05
dai75645	fro92469	131	5.16957590141e-05
fro92469	sna80324	195	7.69517023492e-05
fro40251	fro92469	131	5.16957590141e-05
dai62779	gro15017	196	7.73463264638e-05
dai75645	gro15017	189	7.45839576616e-05
gro15017	sna80324	156	6.15613618794e-05
fro31317	gro15017	101	3.98570355758e-05
ele74009	gro15017	126	4.9722638441e-05
fro40251	gro15017	125	4.93280143264e-05
gro15017	sna45677	120	4.73548937534e-05
ele26917	gro15017	139	5.4852751931e-05
gro15017	sna99873	132	5.20903831287e-05
fro80039	gro21487	109	4.30140284927e-05
dai85309	gro21487	123	4.85387660972e-05
ele91337	gro21487	124	4.89333902118e-05
dai62779	gro21487	376	0.000148378667094
ele17451	gro21487	200	7.89248229223e-05
dai75645	gro21487	160	6.31398583378e-05
gro21487	gro85051	101	3.98570355758e-05
gro21487	gro73461	520	0.000205204539598
gro21487	gro38814	130	5.13011348995e-05
gro21487	sna80324	171	6.74807235986e-05
gro21487	gro71621	143	5.64312483894e-05
dai63921	gro21487	119	4.69602696388e-05
gro21487	gro30386	102	4.02516596904e-05
fro31317	gro21487	151	5.95882413063e-05
ele32164	gro21487	160	6.31398583378e-05
gro21487	gro56726	132	5.20903831287e-05
ele74009	gro21487	111	4.38032767219e-05
gro21487	gro81647	102	4.02516596904e-05
gro21487	gro46854	174	6.86645959424e-05
fro85978	gro21487	175	6.9059220057e-05
gro21487	gro59710	100	3.94624114611e-05
fro40251	gro21487	270	0.000106548510945
dai83733	gro21487	127	5.01172625557e-05
gro21487	sna93860	126	4.9722638441e-05
ele66810	gro21487	114	4.49871490657e-05
ele66600	gro21487	116	4.57763972949e-05
dai88807	gro21487	101	3.98570355758e-05
gro21487	sna45677	165	6.51129789109e-05
ele34057	gro21487	101	3.98570355758e-05
ele26917	gro21487	128	5.05118866703e-05
gro21487	sna99873	128	5.05118866703e-05
gro24246	sna30859	108	4.2619404378e-05
gro30386	sna12663	109	4.30140284927e-05
dai62779	gro30386	133	5.24850072433e-05
ele17451	gro30386	136	5.36688795872e-05
gro30386	sna72163	108	4.2619404378e-05
fro98184	gro30386	133	5.24850072433e-05
dai75645	gro30386	158	6.23506101086e-05
gro30386	gro59710	107	4.22247802634e-05
ele59935	gro30386	116	4.57763972949e-05
gro36567	sna45677	148	5.84043689625e-05
dai62779	gro38814	182	7.18215888593e-05
dai75645	gro38814	152	5.99828654209e-05
fro40251	gro38814	103	4.0646283805e-05
gro36567	gro38814	108	4.2619404378e-05
gro38814	sna80324	121	4.7749517868e-05
gro38814	sna45677	140	5.52473760456e-05
ele66600	gro38983	106	4.18301561488e-05
ele26917	gro38983	149	5.87989930771e-05
fro73056	gro44993	190	7.49785817762e-05
dai85309	gro46854	249	9.82614045383e-05
dai83733	gro46854	133	5.24850072433e-05
dai62779	gro46854	215	8.48441846415e-05
ele17451	gro46854	112	4.41979008365e-05
dai75645	gro46854	120	4.73548937534e-05
fro40251	gro46854	119	4.69602696388e-05
gro46854	gro73461	207	8.16871917246e-05
gro46854	sna90094	107	4.22247802634e-05
dai95741	gro46854	119	4.69602696388e-05
gro46854	gro81045	138	5.44581278164e-05
gro46854	sna93860	111	4.38032767219e-05
gro46854	sna80324	118	4.65656455242e-05
gro46854	gro71621	100	3.94624114611e-05
dai63921	gro46854	122	4.81441419826e-05
gro46854	gro56726	121	4.7749517868e-05
gro46854	sna45677	110	4.34086526073e-05
fro79022	gro46854	190	7.49785817762e-05
dai62779	gro56726	167	6.59022271401e-05
ele17451	gro56726	139	5.4852751931e-05
dai85309	gro56726	149	5.87989930771e-05
fro31317	gro56726	219	8.64226810999e-05
gro46854	gro56726	132	5.20903831287e-05
dai75645	gro56726	101	3.98570355758e-05
fro80039	gro59710	100	3.94624114611e-05
dai62779	gro59710	232	9.15527945899e-05
ele17451	gro59710	191	7.53732058908e-05
dai31081	gro59710	101	3.98570355758e-05
ele32164	gro59710	446	0.000176002355117
dai43223	gro59710	299	0.000117992610269
gro59710	sna45677	127	5.01172625557e-05
gro59710	gro94758	109	4.30140284927e-05
dai85309	gro61133	111	4.38032767219e-05
dai62779	gro61133	227	8.95796740168e-05
ele17451	gro61133	169	6.66914753693e-05
dai75645	gro61133	161	6.35344824524e-05
gro61133	sna80324	139	5.4852751931e-05
dai63921	gro61133	100	3.94624114611e-05
ele32164	gro61133	120	4.73548937534e-05
gro46854	gro61133	102	4.02516596904e-05
gro59710	gro61133	116	4.57763972949e-05
fro40251	gro61133	154	6.07721136502e-05
gro61133	gro81087	164	6.47183547963e-05
gro61133	sna99873	112	4.41979008365e-05
dai75645	gro69543	106	4.18301561488e-05
dai31081	gro69543	158	6.23506101086e-05
ele32164	gro69543	105	4.14355320342e-05
fro40251	gro69543	153	6.03774895356e-05
dai85309	gro71621	162	6.39291065671e-05
dai62779	gro71621	244	9.62882839652e-05
ele17451	gro71621	150	5.91936171917e-05
dai75645	gro71621	107	4.22247802634e-05
fro40251	gro71621	100	3.94624114611e-05
gro71621	sna45677	121	4.7749517868e-05
gro71621	gro94758	136	5.36688795872e-05
gro73461	sna55762	165	6.51129789109e-05
dai22896	gro73461	292	0.000115230241467
fro80039	gro73461	152	5.99828654209e-05
dai85309	gro73461	242	9.5499035736e-05
dai83733	gro73461	178	7.02430924008e-05
gro15017	gro73461	241	9.51044116214e-05
ele17451	gro73461	451	0.00017797547569
gro44993	gro73461	166	6.55076030255e-05
dai91290	gro73461	131	5.16957590141e-05
dai75645	gro73461	687	0.000271106766738
ele20398	gro73461	102	4.02516596904e-05
gro73461	sna72163	273	0.000107732383289
gro73461	sna90094	121	4.7749517868e-05
dai95741	gro73461	105	4.14355320342e-05
dai42493	gro73461	132	5.20903831287e-05
ele11111	gro73461	152	5.99828654209e-05
gro73461	sna80324	539	0.000212702397776
gro73461	sna18336	101	3.98570355758e-05
gro30386	gro73461	317	0.000125095844332
fro31317	gro73461	323	0.00012746358902
gro64900	gro73461	105	4.14355320342e-05
ele32164	gro73461	432	0.000170477617512
ele74009	gro73461	296	0.000116808737925
ele74482	gro73461	156	6.15613618794e-05
gro59710	gro73461	289	0.000114046369123
fro40251	gro73461	829	0.000327143391013
fro35904	gro73461	112	4.41979008365e-05
gro73461	sna38068	201	7.93194470369e-05
dai88079	gro73461	138	5.44581278164e-05
gro73461	gro85051	144	5.68258725041e-05
ele66810	gro73461	168	6.62968512547e-05
fro24098	gro73461	103	4.0646283805e-05
ele66600	gro73461	152	5.99828654209e-05
dai55148	gro73461	125	4.93280143264e-05
ele20847	gro73461	179	7.06377165155e-05
dai88807	gro73461	290	0.000114440993237
gro73461	sna12663	102	4.02516596904e-05
fro16142	gro73461	188	7.4189333547e-05
ele34057	gro73461	139	5.4852751931e-05
gro73461	sna99873	237	9.35259151629e-05
gro21487	gro73461	111	4.38032767219e-05
dai62779	gro73461	750	0.000295968085959
gro38814	gro73461	408	0.000161006638761
dai22177	gro73461	179	7.06377165155e-05
dai43223	gro73461	161	6.35344824524e-05
gro71621	gro73461	237	9.35259151629e-05
fro53271	gro73461	172	6.78753477132e-05
dai31081	gro73461	269	0.00010615388683
fro47962	gro73461	136	5.36688795872e-05
gro56726	gro73461	254	0.000100234525111
gro73461	sna96271	197	7.77409505785e-05
gro73461	sna88283	104	4.10409079196e-05
gro46854	gro73461	182	7.18215888593e-05
gro69543	gro73461	301	0.000118781858498
dai73122	gro73461	139	5.4852751931e-05
ele62598	gro73461	113	4.45925249511e-05
fro74605	gro73461	104	4.10409079196e-05
gro73461	sna59903	114	4.49871490657e-05
dai55911	gro73461	115	4.53817731803e-05
fro92469	gro73461	194	7.65570782346e-05
gro35122	gro73461	136	5.36688795872e-05
ele99737	gro73461	113	4.45925249511e-05
fro78087	gro73461	159	6.27452342232e-05
ele14480	gro73461	166	6.55076030255e-05
gro73461	gro81087	105	4.14355320342e-05
gro61133	gro73461	204	8.05033193807e-05
gro73461	sna45677	234	9.23420428191e-05
fro32293	gro73461	152	5.99828654209e-05
dai83948	gro73461	151	5.95882413063e-05
ele26917	gro73461	208	8.20818158392e-05
gro73461	gro94758	144	5.68258725041e-05
