dai15846	1	3.21533069676e-05
dai15860	2	6.43066139352e-05
dai15927	8	0.000257226455741
dai15942	16	0.000514452911482
dai16008	1	3.21533069676e-05
dai16021	5	0.000160766534838
dai16086	1	3.21533069676e-05
dai16088	2	6.43066139352e-05
dai16110	1	3.21533069676e-05
dai16124	1	3.21533069676e-05
dai16135	1	3.21533069676e-05
dai16142	132	0.00424423651973
dai16143	1	3.21533069676e-05
dai16192	5	0.000160766534838
dai16251	1	3.21533069676e-05
dai16260	31	0.000996752515996
dai16265	1	3.21533069676e-05
dai16281	3	9.64599209029e-05
dai16309	1	3.21533069676e-05
dai16354	4	0.00012861322787
dai16360	4	0.00012861322787
dai16363	2	6.43066139352e-05
dai16448	7	0.000225073148773
dai16502	1	3.21533069676e-05
dai16558	1	3.21533069676e-05
dai16581	2	6.43066139352e-05
dai16601	1	3.21533069676e-05
dai16631	11	0.000353686376644
dai16689	67	0.00215427156683
dai16727	11	0.000353686376644
dai16732	187	0.00601266840295
dai16774	1	3.21533069676e-05
dai16779	20	0.000643066139352
dai16801	3	9.64599209029e-05
dai16825	5	0.000160766534838
dai16975	1	3.21533069676e-05
dai16996	2	6.43066139352e-05
dai17047	1	3.21533069676e-05
dai17166	1	3.21533069676e-05
dai17278	1	3.21533069676e-05
dai17352	20	0.000643066139352
dai17355	3	9.64599209029e-05
dai17368	66	0.00212211825986
dai17410	1	3.21533069676e-05
dai17458	1	3.21533069676e-05
dai17495	1	3.21533069676e-05
dai17541	12	0.000385839683611
dai17665	1	3.21533069676e-05
dai17725	14	0.000450146297547
dai17744	1	3.21533069676e-05
dai17786	1	3.21533069676e-05
dai17810	52	0.00167197196232
dai17839	2	6.43066139352e-05
dai17842	1	3.21533069676e-05
dai17912	1	3.21533069676e-05
dai17967	2	6.43066139352e-05
dai18146	3	9.64599209029e-05
dai18147	1	3.21533069676e-05
dai18153	6	0.000192919841806
dai18249	1	3.21533069676e-05
dai18334	31	0.000996752515996
dai18374	1	3.21533069676e-05
dai18417	1	3.21533069676e-05
dai18424	3	9.64599209029e-05
dai18445	7	0.000225073148773
dai18449	5	0.000160766534838
dai18468	3	9.64599209029e-05
dai18497	1	3.21533069676e-05
dai18527	268	0.00861708626732
dai18533	1	3.21533069676e-05
dai18650	10	0.000321533069676
dai18687	1	3.21533069676e-05
dai18692	1	3.21533069676e-05
dai18718	9	0.000289379762709
dai18770	2	6.43066139352e-05
dai18775	1	3.21533069676e-05
dai18793	68	0.0021864248738
dai18805	163	0.00524098903572
dai18861	7	0.000225073148773
dai18874	1	3.21533069676e-05
dai18939	1	3.21533069676e-05
dai19068	1	3.21533069676e-05
dai19090	58	0.00186489180412
dai19117	61	0.00196135172502
dai19137	3	9.64599209029e-05
dai19162	22	0.000707372753288
dai19185	1	3.21533069676e-05
dai19227	2	6.43066139352e-05
dai19261	1	3.21533069676e-05
dai19275	2	6.43066139352e-05
dai19338	1	3.21533069676e-05
dai19351	2	6.43066139352e-05
dai19358	10	0.000321533069676
dai19444	1	3.21533069676e-05
dai19454	1	3.21533069676e-05
dai19463	7	0.000225073148773
dai19473	2	6.43066139352e-05
dai19499	8	0.000257226455741
dai19568	10	0.000321533069676
dai19678	1	3.21533069676e-05
dai19723	22	0.000707372753288
dai19738	8	0.000257226455741
dai19776	1	3.21533069676e-05
dai19870	9	0.000289379762709
dai19875	1	3.21533069676e-05
dai20008	2	6.43066139352e-05
dai20021	3	9.64599209029e-05
dai20027	114	0.00366547699431
dai20052	1	3.21533069676e-05
dai20071	5	0.000160766534838
dai20082	20	0.000643066139352
dai20129	19	0.000610912832385
dai20136	1	3.21533069676e-05
dai20138	2	6.43066139352e-05
dai20191	1	3.21533069676e-05
dai20243	1	3.21533069676e-05
dai20262	6	0.000192919841806
dai20263	1	3.21533069676e-05
dai20273	12	0.000385839683611
dai20376	14	0.000450146297547
dai20390	22	0.000707372753288
dai20444	5	0.000160766534838
dai20455	1	3.21533069676e-05
dai20499	51	0.00163981865535
dai20524	10	0.000321533069676
dai20581	7	0.000225073148773
dai20585	120	0.00385839683611
dai20641	1	3.21533069676e-05
dai20665	6	0.000192919841806
dai20670	14	0.000450146297547
dai20673	6	0.000192919841806
dai20694	1	3.21533069676e-05
dai20708	2	6.43066139352e-05
dai20737	2	6.43066139352e-05
dai20774	4	0.00012861322787
dai20907	2	6.43066139352e-05
dai21035	1	3.21533069676e-05
dai21051	20	0.000643066139352
dai21067	84	0.00270087778528
dai21084	1	3.21533069676e-05
dai21157	3	9.64599209029e-05
dai21162	1	3.21533069676e-05
dai21166	2	6.43066139352e-05
dai21179	3	9.64599209029e-05
dai21188	1	3.21533069676e-05
dai21189	67	0.00215427156683
dai21191	3	9.64599209029e-05
dai21206	2	6.43066139352e-05
dai21211	18	0.000578759525417
dai21226	1	3.21533069676e-05
dai21257	11	0.000353686376644
dai21321	5	0.000160766534838
dai21334	1	3.21533069676e-05
dai21342	2	6.43066139352e-05
dai21350	5	0.000160766534838
dai21391	1	3.21533069676e-05
dai21419	2	6.43066139352e-05
dai21431	11	0.000353686376644
dai21449	1	3.21533069676e-05
dai21529	12	0.000385839683611
dai21594	3	9.64599209029e-05
dai21607	62	0.00199350503199
dai21671	4	0.00012861322787
dai21672	2	6.43066139352e-05
dai21727	2	6.43066139352e-05
dai21729	6	0.000192919841806
dai21731	4	0.00012861322787
dai21749	1	3.21533069676e-05
dai21763	1	3.21533069676e-05
dai21782	5	0.000160766534838
dai21783	30	0.000964599209029
dai21827	1	3.21533069676e-05
dai21977	6	0.000192919841806
dai22036	13	0.000417992990579
dai22039	3	9.64599209029e-05
dai22054	5	0.000160766534838
dai22090	35	0.00112536574387
dai22100	1	3.21533069676e-05
dai22158	1	3.21533069676e-05
dai22171	1	3.21533069676e-05
dai22177	1627	0.0523134304363
dai22189	3	9.64599209029e-05
dai22223	1	3.21533069676e-05
dai22240	597	0.0191955242597
dai22340	3	9.64599209029e-05
dai22342	9	0.000289379762709
dai22382	1	3.21533069676e-05
dai22389	13	0.000417992990579
dai22411	6	0.000192919841806
dai22422	1	3.21533069676e-05
dai22500	1	3.21533069676e-05
dai22534	287	0.00922799909971
dai22539	3	9.64599209029e-05
dai22540	3	9.64599209029e-05
dai22573	2	6.43066139352e-05
dai22651	2	6.43066139352e-05
dai22679	13	0.000417992990579
dai22752	25	0.000803832674191
dai22774	1	3.21533069676e-05
dai22791	1	3.21533069676e-05
dai22805	1	3.21533069676e-05
dai22832	2	6.43066139352e-05
dai22871	1	3.21533069676e-05
dai22896	1219	0.0391948811935
dai22954	1	3.21533069676e-05
dai23042	3	9.64599209029e-05
dai23220	1	3.21533069676e-05
dai23289	1	3.21533069676e-05
dai23294	2	6.43066139352e-05
dai23330	5	0.000160766534838
dai23334	286	0.00919584579274
dai23355	3	9.64599209029e-05
dai23361	1	3.21533069676e-05
dai23366	1	3.21533069676e-05
dai23411	102	0.0032796373107
dai23505	6	0.000192919841806
dai23510	69	0.00221857818077
dai23525	1	3.21533069676e-05
dai23704	5	0.000160766534838
dai23720	4	0.00012861322787
dai23721	8	0.000257226455741
dai23792	95	0.00305456416192
dai23844	3	9.64599209029e-05
dai23851	2	6.43066139352e-05
dai23860	2	6.43066139352e-05
dai23893	1	3.21533069676e-05
dai23901	2	6.43066139352e-05
dai23908	2	6.43066139352e-05
dai23973	1	3.21533069676e-05
dai24044	1	3.21533069676e-05
dai24083	1	3.21533069676e-05
dai24135	1	3.21533069676e-05
dai24175	9	0.000289379762709
dai24185	1	3.21533069676e-05
dai24267	2	6.43066139352e-05
dai24333	26	0.000835985981158
dai24338	2	6.43066139352e-05
dai24340	3	9.64599209029e-05
dai24367	15	0.000482299604514
dai24385	1	3.21533069676e-05
dai24432	1	3.21533069676e-05
dai24556	36	0.00115751905083
dai24630	3	9.64599209029e-05
dai24639	90	0.00289379762709
dai24670	1	3.21533069676e-05
dai24693	1	3.21533069676e-05
dai24741	1	3.21533069676e-05
dai24766	60	0.00192919841806
dai24768	2	6.43066139352e-05
dai24770	6	0.000192919841806
dai24775	10	0.000321533069676
dai24834	18	0.000578759525417
dai24859	5	0.000160766534838
dai24861	2	6.43066139352e-05
dai24896	5	0.000160766534838
dai24935	20	0.000643066139352
dai24971	1	3.21533069676e-05
dai24981	16	0.000514452911482
dai25032	54	0.00173627857625
dai25097	3	9.64599209029e-05
dai25139	23	0.000739526060255
dai25156	1	3.21533069676e-05
dai25218	31	0.000996752515996
dai25257	1	3.21533069676e-05
dai25319	7	0.000225073148773
dai25402	32	0.00102890582296
dai25503	2	6.43066139352e-05
dai25603	4	0.00012861322787
dai25611	1	3.21533069676e-05
dai25632	1	3.21533069676e-05
dai25641	1	3.21533069676e-05
dai25645	16	0.000514452911482
dai25763	1	3.21533069676e-05
dai25773	1	3.21533069676e-05
dai25796	127	0.00408346998489
dai25806	1	3.21533069676e-05
dai25809	1	3.21533069676e-05
dai25887	5	0.000160766534838
dai25907	37	0.0011896723578
dai25921	3	9.64599209029e-05
dai25975	2	6.43066139352e-05
dai25983	1	3.21533069676e-05
dai25989	2	6.43066139352e-05
dai26029	43	0.00138259219961
dai26086	6	0.000192919841806
dai26131	47	0.00151120542748
dai26155	6	0.000192919841806
dai26161	2	6.43066139352e-05
dai26187	7	0.000225073148773
dai26212	1	3.21533069676e-05
dai26281	26	0.000835985981158
dai26315	2	6.43066139352e-05
dai26327	1	3.21533069676e-05
dai26343	2	6.43066139352e-05
dai26369	175	0.00562682871933
dai26390	243	0.00781325359313
dai26433	1	3.21533069676e-05
dai26437	4	0.00012861322787
dai26513	74	0.0023793447156
dai26548	16	0.000514452911482
dai26576	2	6.43066139352e-05
dai26586	2	6.43066139352e-05
dai26590	26	0.000835985981158
dai26609	4	0.00012861322787
dai26693	3	9.64599209029e-05
dai26724	1	3.21533069676e-05
dai26744	39	0.00125397897174
dai26872	3	9.64599209029e-05
dai26902	2	6.43066139352e-05
dai26923	18	0.000578759525417
dai26931	3	9.64599209029e-05
dai26975	5	0.000160766534838
dai27009	70	0.00225073148773
dai27036	1	3.21533069676e-05
dai27073	6	0.000192919841806
dai27103	38	0.00122182566477
dai27125	225	0.00723449406771
dai27140	1	3.21533069676e-05
dai27206	43	0.00138259219961
dai27208	3	9.64599209029e-05
dai27223	38	0.00122182566477
dai27299	2	6.43066139352e-05
dai27311	1	3.21533069676e-05
dai27322	11	0.000353686376644
dai27342	1	3.21533069676e-05
dai27349	25	0.000803832674191
dai27357	5	0.000160766534838
dai27411	1	3.21533069676e-05
dai27418	2	6.43066139352e-05
dai27495	2	6.43066139352e-05
dai27505	42	0.00135043889264
dai27566	1	3.21533069676e-05
dai27597	10	0.000321533069676
dai27682	1	3.21533069676e-05
dai27683	8	0.000257226455741
dai27687	35	0.00112536574387
dai27710	1	3.21533069676e-05
dai27738	13	0.000417992990579
dai27891	3	9.64599209029e-05
dai27933	4	0.00012861322787
dai27936	1	3.21533069676e-05
dai27948	13	0.000417992990579
dai28010	67	0.00215427156683
dai28014	2	6.43066139352e-05
dai28022	1	3.21533069676e-05
dai28073	11	0.000353686376644
dai28082	3	9.64599209029e-05
dai28092	13	0.000417992990579
dai28162	6	0.000192919841806
dai28334	1	3.21533069676e-05
dai28452	3	9.64599209029e-05
dai28457	2	6.43066139352e-05
dai28542	5	0.000160766534838
dai28616	14	0.000450146297547
dai28720	32	0.00102890582296
dai28743	214	0.00688080769107
dai28752	1	3.21533069676e-05
dai28916	2	6.43066139352e-05
dai29025	1	3.21533069676e-05
dai29030	1	3.21533069676e-05
dai29049	10	0.000321533069676
dai29058	14	0.000450146297547
dai29094	1	3.21533069676e-05
dai29100	1	3.21533069676e-05
dai29101	1	3.21533069676e-05
dai29104	3	9.64599209029e-05
dai29149	7	0.000225073148773
dai29159	442	0.0142117616797
dai29224	1	3.21533069676e-05
dai29229	4	0.00012861322787
dai29314	2	6.43066139352e-05
dai29338	2	6.43066139352e-05
dai29370	1	3.21533069676e-05
dai29394	2	6.43066139352e-05
dai29411	1	3.21533069676e-05
dai29417	6	0.000192919841806
dai29421	2	6.43066139352e-05
dai29537	20	0.000643066139352
dai29586	1	3.21533069676e-05
dai29635	6	0.000192919841806
dai29647	5	0.000160766534838
dai29662	13	0.000417992990579
dai29715	4	0.00012861322787
dai29750	4	0.00012861322787
dai29754	1	3.21533069676e-05
dai29878	114	0.00366547699431
dai29890	1	3.21533069676e-05
dai29945	7	0.000225073148773
dai29967	2	6.43066139352e-05
dai29990	3	9.64599209029e-05
dai29999	1	3.21533069676e-05
dai30018	1	3.21533069676e-05
dai30085	18	0.000578759525417
dai30093	11	0.000353686376644
dai30115	4	0.00012861322787
dai30124	3	9.64599209029e-05
dai30126	6	0.000192919841806
dai30147	48	0.00154335873445
dai30156	1	3.21533069676e-05
dai30183	1	3.21533069676e-05
dai30202	1	3.21533069676e-05
dai30266	10	0.000321533069676
dai30291	2	6.43066139352e-05
dai30324	1	3.21533069676e-05
dai30339	31	0.000996752515996
dai30584	1	3.21533069676e-05
dai30588	8	0.000257226455741
dai30786	38	0.00122182566477
dai30792	3	9.64599209029e-05
dai30836	8	0.000257226455741
dai30839	3	9.64599209029e-05
dai30863	35	0.00112536574387
dai30872	3	9.64599209029e-05
dai30875	1	3.21533069676e-05
dai30884	1	3.21533069676e-05
dai30937	1	3.21533069676e-05
dai30939	27	0.000868139288126
dai30980	2	6.43066139352e-05
dai31007	1	3.21533069676e-05
dai31020	1	3.21533069676e-05
dai31026	5	0.000160766534838
dai31027	57	0.00183273849715
dai31037	1	3.21533069676e-05
dai31062	2	6.43066139352e-05
dai31081	1261	0.0405453200862
dai31130	2	6.43066139352e-05
dai31159	2	6.43066139352e-05
dai31249	2	6.43066139352e-05
dai31261	7	0.000225073148773
dai31321	36	0.00115751905083
dai31335	1	3.21533069676e-05
dai31350	7	0.000225073148773
dai31430	1	3.21533069676e-05
dai31456	23	0.000739526060255
dai31471	4	0.00012861322787
dai31485	1	3.21533069676e-05
dai31544	10	0.000321533069676
dai31582	2	6.43066139352e-05
dai31591	4	0.00012861322787
dai31613	2	6.43066139352e-05
dai31645	2	6.43066139352e-05
dai31727	5	0.000160766534838
dai31769	9	0.000289379762709
dai31784	1	3.21533069676e-05
dai31804	1	3.21533069676e-05
dai31806	10	0.000321533069676
dai31854	3	9.64599209029e-05
dai31893	220	0.00707372753288
dai31972	1	3.21533069676e-05
dai31994	2	6.43066139352e-05
dai32037	16	0.000514452911482
dai32086	1	3.21533069676e-05
dai32120	5	0.000160766534838
dai32142	1	3.21533069676e-05
dai32162	5	0.000160766534838
dai32174	39	0.00125397897174
dai32230	4	0.00012861322787
dai32247	1	3.21533069676e-05
dai32314	1	3.21533069676e-05
dai32341	1	3.21533069676e-05
dai32372	5	0.000160766534838
dai32400	11	0.000353686376644
dai32406	1	3.21533069676e-05
dai32417	2	6.43066139352e-05
dai32463	11	0.000353686376644
dai32480	165	0.00530529564966
dai32513	1	3.21533069676e-05
dai32533	44	0.00141474550658
dai32551	1	3.21533069676e-05
dai32573	8	0.000257226455741
dai32600	12	0.000385839683611
dai32643	6	0.000192919841806
dai32651	2	6.43066139352e-05
dai32675	1	3.21533069676e-05
dai32689	5	0.000160766534838
dai32718	173	0.0055625221054
dai32720	4	0.00012861322787
dai32741	9	0.000289379762709
dai32753	3	9.64599209029e-05
dai32810	7	0.000225073148773
dai32836	173	0.0055625221054
dai32900	3	9.64599209029e-05
dai32977	22	0.000707372753288
dai33014	2	6.43066139352e-05
dai33048	6	0.000192919841806
dai33064	6	0.000192919841806
dai33103	24	0.000771679367223
dai33115	11	0.000353686376644
dai33118	2	6.43066139352e-05
dai33170	34	0.0010932124369
dai33178	7	0.000225073148773
dai33286	38	0.00122182566477
dai33318	19	0.000610912832385
dai33329	2	6.43066139352e-05
dai33334	1	3.21533069676e-05
dai33336	438	0.0140831484518
dai33361	1	3.21533069676e-05
dai33416	5	0.000160766534838
dai33453	63	0.00202565833896
dai33467	21	0.00067521944632
dai33487	11	0.000353686376644
dai33494	7	0.000225073148773
dai33533	5	0.000160766534838
dai33549	1	3.21533069676e-05
dai33591	5	0.000160766534838
dai33600	6	0.000192919841806
dai33634	1	3.21533069676e-05
dai33867	3	9.64599209029e-05
dai33885	108	0.0034725571525
dai34002	86	0.00276518439922
dai34008	3	9.64599209029e-05
dai34066	2	6.43066139352e-05
dai34079	2	6.43066139352e-05
dai34201	20	0.000643066139352
dai34204	18	0.000578759525417
dai34219	2	6.43066139352e-05
dai34256	7	0.000225073148773
dai34272	5	0.000160766534838
dai34275	3	9.64599209029e-05
dai34302	12	0.000385839683611
dai34345	51	0.00163981865535
dai34374	86	0.00276518439922
dai34377	2	6.43066139352e-05
dai34380	1	3.21533069676e-05
dai34386	1	3.21533069676e-05
dai34421	74	0.0023793447156
dai34445	4	0.00012861322787
dai34472	121	0.00389055014308
dai34501	5	0.000160766534838
dai34553	8	0.000257226455741
dai34624	1	3.21533069676e-05
dai34714	4	0.00012861322787
dai34728	7	0.000225073148773
dai34798	1	3.21533069676e-05
dai34847	1	3.21533069676e-05
dai34857	163	0.00524098903572
dai34875	1	3.21533069676e-05
dai34895	1	3.21533069676e-05
dai35004	1	3.21533069676e-05
dai35088	4	0.00012861322787
dai35110	2	6.43066139352e-05
dai35114	9	0.000289379762709
dai35126	1	3.21533069676e-05
dai35136	1	3.21533069676e-05
dai35152	1	3.21533069676e-05
dai35176	1	3.21533069676e-05
dai35188	14	0.000450146297547
dai35273	3	9.64599209029e-05
dai35343	1	3.21533069676e-05
dai35347	1060	0.0340825053857
dai35423	32	0.00102890582296
dai35464	1	3.21533069676e-05
dai35485	16	0.000514452911482
dai35510	1	3.21533069676e-05
dai35601	9	0.000289379762709
dai35631	34	0.0010932124369
dai35635	29	0.000932445902061
dai35681	88	0.00282949101315
dai35699	2	6.43066139352e-05
dai35700	2	6.43066139352e-05
dai35793	3	9.64599209029e-05
dai35798	226	0.00726664737468
dai35799	6	0.000192919841806
dai35810	36	0.00115751905083
dai35822	1	3.21533069676e-05
dai35839	76	0.00244365132954
dai35876	24	0.000771679367223
dai35878	2	6.43066139352e-05
dai36030	1	3.21533069676e-05
dai36128	1	3.21533069676e-05
dai36147	47	0.00151120542748
dai36149	5	0.000160766534838
dai36251	2	6.43066139352e-05
dai36343	2	6.43066139352e-05
dai36382	1	3.21533069676e-05
dai36426	47	0.00151120542748
dai36452	48	0.00154335873445
dai36505	2	6.43066139352e-05
dai36512	4	0.00012861322787
dai36564	1	3.21533069676e-05
dai36581	3	9.64599209029e-05
dai36656	1	3.21533069676e-05
dai36659	1	3.21533069676e-05
dai36692	1	3.21533069676e-05
dai36708	1	3.21533069676e-05
dai36778	5	0.000160766534838
dai36845	1	3.21533069676e-05
dai36910	1	3.21533069676e-05
dai36976	48	0.00154335873445
dai36991	5	0.000160766534838
dai36997	3	9.64599209029e-05
dai36998	1	3.21533069676e-05
dai37002	2	6.43066139352e-05
dai37025	2	6.43066139352e-05
dai37044	15	0.000482299604514
dai37059	22	0.000707372753288
dai37095	9	0.000289379762709
dai37096	2	6.43066139352e-05
dai37139	1	3.21533069676e-05
dai37167	3	9.64599209029e-05
dai37268	1	3.21533069676e-05
dai37282	11	0.000353686376644
dai37288	181	0.00581974856114
dai37304	1	3.21533069676e-05
dai37350	17	0.00054660621845
dai37466	3	9.64599209029e-05
dai37517	41	0.00131828558567
dai37525	13	0.000417992990579
dai37548	4	0.00012861322787
dai37560	33	0.00106105912993
dai37594	1	3.21533069676e-05
dai37607	319	0.0102569049227
dai37615	7	0.000225073148773
dai37674	5	0.000160766534838
dai37735	1	3.21533069676e-05
dai37828	11	0.000353686376644
dai37889	5	0.000160766534838
dai37923	6	0.000192919841806
dai37931	1	3.21533069676e-05
dai37975	1	3.21533069676e-05
dai37979	2	6.43066139352e-05
dai37987	2	6.43066139352e-05
dai37996	3	9.64599209029e-05
dai38009	2	6.43066139352e-05
dai38079	2	6.43066139352e-05
dai38140	1	3.21533069676e-05
dai38156	14	0.000450146297547
dai38159	8	0.000257226455741
dai38177	1	3.21533069676e-05
dai38237	4	0.00012861322787
dai38288	3	9.64599209029e-05
dai38291	73	0.00234719140864
dai38302	2	6.43066139352e-05
dai38327	4	0.00012861322787
dai38386	3	9.64599209029e-05
dai38396	1	3.21533069676e-05
dai38480	1	3.21533069676e-05
dai38527	5	0.000160766534838
dai38587	1	3.21533069676e-05
dai38627	4	0.00012861322787
dai38641	2	6.43066139352e-05
dai38646	2	6.43066139352e-05
dai38772	1	3.21533069676e-05
dai38849	7	0.000225073148773
dai38863	1	3.21533069676e-05
dai38931	32	0.00102890582296
dai38934	11	0.000353686376644
dai38936	39	0.00125397897174
dai38969	785	0.0252403459696
dai39005	1	3.21533069676e-05
dai39216	8	0.000257226455741
dai39244	1	3.21533069676e-05
dai39262	2	6.43066139352e-05
dai39361	3	9.64599209029e-05
dai39399	68	0.0021864248738
dai39400	1	3.21533069676e-05
dai39403	1	3.21533069676e-05
dai39408	1	3.21533069676e-05
dai39411	16	0.000514452911482
dai39416	11	0.000353686376644
dai39449	1	3.21533069676e-05
dai39461	4	0.00012861322787
dai39464	5	0.000160766534838
dai39573	4	0.00012861322787
dai39670	2	6.43066139352e-05
dai39727	156	0.00501591588695
dai39745	2	6.43066139352e-05
dai39803	4	0.00012861322787
dai39858	20	0.000643066139352
dai39871	62	0.00199350503199
dai39913	10	0.000321533069676
dai40090	2	6.43066139352e-05
dai40094	29	0.000932445902061
dai40130	1	3.21533069676e-05
dai40144	74	0.0023793447156
dai40178	29	0.000932445902061
dai40240	2	6.43066139352e-05
dai40298	1	3.21533069676e-05
dai40309	1	3.21533069676e-05
dai40324	3	9.64599209029e-05
dai40346	4	0.00012861322787
dai40362	1	3.21533069676e-05
dai40441	1	3.21533069676e-05
dai40499	1	3.21533069676e-05
dai40503	2	6.43066139352e-05
dai40516	1	3.21533069676e-05
dai40561	41	0.00131828558567
dai40590	2	6.43066139352e-05
dai40669	1	3.21533069676e-05
dai40708	1	3.21533069676e-05
dai40710	1	3.21533069676e-05
dai40739	2	6.43066139352e-05
dai40820	4	0.00012861322787
dai40869	7	0.000225073148773
dai40900	1	3.21533069676e-05
dai40927	1	3.21533069676e-05
dai40969	3	9.64599209029e-05
dai40980	51	0.00163981865535
dai41177	1	3.21533069676e-05
dai41189	28	0.000900292595093
dai41192	2	6.43066139352e-05
dai41239	1	3.21533069676e-05
dai41251	42	0.00135043889264
dai41268	2	6.43066139352e-05
dai41316	7	0.000225073148773
dai41357	8	0.000257226455741
dai41429	9	0.000289379762709
dai41468	8	0.000257226455741
dai41515	1	3.21533069676e-05
dai41526	3	9.64599209029e-05
dai41561	9	0.000289379762709
dai41594	3	9.64599209029e-05
dai41607	4	0.00012861322787
dai41644	51	0.00163981865535
dai41695	2	6.43066139352e-05
dai41736	1	3.21533069676e-05
dai41757	13	0.000417992990579
dai41859	3	9.64599209029e-05
dai41914	3	9.64599209029e-05
dai41946	21	0.00067521944632
dai41952	168	0.00540175557056
dai41986	2	6.43066139352e-05
dai42004	1	3.21533069676e-05
dai42083	522	0.0167840262371
dai42126	18	0.000578759525417
dai42132	1	3.21533069676e-05
dai42285	1	3.21533069676e-05
dai42295	1	3.21533069676e-05
dai42310	4	0.00012861322787
dai42317	8	0.000257226455741
dai42360	7	0.000225073148773
dai42393	118	0.00379409022218
dai42395	1	3.21533069676e-05
dai42403	1	3.21533069676e-05
dai42414	1	3.21533069676e-05
dai42493	1001	0.0321854602746
dai42494	64	0.00205781164593
dai42502	6	0.000192919841806
dai42507	42	0.00135043889264
dai42530	1	3.21533069676e-05
dai42541	2	6.43066139352e-05
dai42556	6	0.000192919841806
dai42586	1	3.21533069676e-05
